Jocker padatha tamil remake pannathuku nandri thala	0
I am vijay sir Fan but surya Annan veriyan da காத்திருப்போம்	0
1:52 Yuvan's music vera level. Chance eh illa.	0
Entha mass rajiniyai evlavu nala miss pa.....மகிழ்ச்சி	0
திருநெல்வேலி வீரபாகு சேனைத்தலைவர் மக்களின் சார்பாக இந்தப்படம் மாபெரும் வெற்றிபெற வாழ்த்துக்கள்	0
ஒவ்வொருத்தனும் தன் சாதி பெயரை சொல்லி... படத்தை வாழ்த்தும்போது... இன்னும் பல நூற்றாண்டுகள் ஆனாலும் சாதி வெறி பிடித்த தமிழ்நாடு முன்னேறவே முன்னேறாது... தூ,ஊ தூஊ கேவலமா இல்ல...  இந்தப்படம் தடை செய்யப்பட வேண்டும். சாதிதான சமூகம் என்றால் வீசும் காற்றில் விஷம் பரவட்டும்.	1
Anna suriya Anna sikirama vanga 1.5 years ah wait pandra	0
Any naadodigal -1 movie fans here	0
Trailer paathuttu Claimaxla sirichathu yaaru paa.....kai thoongunga	0
மிஷ்கின், கொரியன் படத்தின் தாக்கம் இதுல நிறையவே இருக்கு	0
na yarunu na mudivu panrathuila yen yethirla ullavanga dan mudivu panuvanga, there is a meaning.	0
Yebbaa poram.. Kandipaaa...	0
Trailer Semma Annan Romba Alaghaa.. irukaaru	0
last dialogue for all actors fans	0
My support for this movie by kongu vellala goundersss (Namakkal )	0
0:42 u all came for	0
Vijay Anna rasiganin manamarndha valthukal to ajith. Sir	0
bairavaaaaaaaaaa  ne sekiram   vàaaaaaaaaa	0
Visvasam trailer paathuttu nera inga vanthavanga like podunga	0
மண்ணு பொண்ணு ரெண்டுமே முக்கியம் யாரு கை வச்சாலும் வெட்டுவோம் தரமான டயலாக்.. தென்மாவட்ட கோனார் சமுதாயம் சார்பாக வாழ்த்துக்கள் தலைவா..	0
Yennada  tin padam directora nadikka vecchirukinga	1
Daii H. Vinoth nee enga da iruka aiyoo dheivam da nee	0
tharumaru thalaiva va va bairava  va	0
Every story has two sides...and this is the other side of pariyerum perumal, asuran.....Elaam jaathilayum nalavan ketavan irukanunga....Sc aalunga elarum nalavangalum ila bc mbc aalunga elaarum ketavangalum ila....serupadi trailer...	1
Romba low budgetooo screen size kooda kanjathukku irukku	0
Tholiven bayam irudal dan, vetriku thudipu varum. chumma solren	0
Semma mass ravi anna good act	0
Komali padatha teatarla pakkuravanga mattum like potunga	0
2 kids pathieathinga yena ungalku pueiyadh	1
Aeutha  ealutu. 2  Main rathnam. is. come. back. Aravitswami. caratala. Thala. Acting. panirutha. semmaya. eruthrukum. AR musc	0
Sathiyama ipdi irukkum nu Nenachu pakkaa Vera level....🤗	0
#NGK TRILLER சூப்பர் #தளபதி ரசிகர்கள் சார்பாக வாழ்த்துக்கள்	0
Series ah solreh thalaiver sema smart ah irukkaru	0
Vare vaa  hip hop Tamizha music	0
Santhanam Anna movie yappa varum pls iam waiting anna	0
Final dialogue  seruppadi kelvi to  haters	1
endha Maari paithieyammmak!!!! erukkura vangha thann. endha naatukku vanum..!!!!! naa kalaikkila .....!!!!!yenna !!!!!!!! naaa apppadi!!!!!!!!	0
அருமை அண்ணா!  ச்ச!, இப்படியொரு படத்தை எடுக்கதான்டா இப்போது தில்லு வேண்டும்.  சாதி இல்லை, சாதி இல்லை என்று ஓடி ஓடி திராவிடத்தின் பின் நின்று சட்டத்தையும் திராவிட இயக்கங்களையும் தன்னுடன் வைத்துக்கொண்டு  பல சாதிகள் மீதும்  பல சாதி பெண்கள் மீதும்    நடத்தப்படும் பாலியல் கொடுமைகள் மற்றும் நாடககாதல் கூட்டத்திற்கு எதிரான திரைப்படம்டா! இந்த *திரௌபதி*.  தில்லு! தில்லு! தில்லு! தில்லு!    தில்லு! தில்லு! தில்லு! தில்லு!	0
Enna da inum 1m kuda varla 🤣	1
Irumugan mari mokka pannama iruntha sari	0
THALA PERFORMANCE PINITAARU!!!! MAVANE NAMMA NAATUKU INTHA PADAM THEVA!!!! AUGUST 10TH THERRIKKA PODHU!	0
மன்னார்குடி கள்ளர் பேரவை சார்பாக மன்னார்குடி யில் இந்த படம் திரையிடப்படும் நம்ப வீட்டு பென் பிள்ளைகள் கன்டிப்பா இந்த படத்தை பார்க்க வேண்டும் புத்தி வரவேண்டும் காதல் கத்திரிக்காய்னு போககூடாது	0
Mass Marana Waiting SK Hero தரிசனம்	0
thapathy lv u so much thalaiva ..................teaser theri mass......... .....alllllllluuuuuuuu...........	0
Thala yada dialogue delivery sema mass Vera level  goosebumps overloaded	0
RIP Baahubali 2000 CRORE movie loading ............2⃣.0⃣	1
Ithum Vivasayam sampatha patta film ah????	1
NEXT  DEEPAWALI  KU  SARA  VEDI	0
August  kaapaan pakka action block	0
Pongal Ku intha trailer mattumae pothum polayae. Kola mass Thalaivar	0
just luv d way he says vijay kumar	0
Surya   love u suryaaaaaaaaaa	0
நாடக காதல் எந்த சமுதாயத்துல நடந்தாலும் தப்புதான்பெத்தவுங்க பாசம் புரியாம சில மாசம் பழகுன காதலனின் காதல்தான் பெருசுனு போற பெண்கள் எல்லாரும் நல்லா இருக்குறதுல்ல 10 பெண் வாழ்க்கைல 8பெண் வாழ்க்கை கெட்டு போய்டுது	0
ayan la paththa speed ,energytic again in kaappan movie la pakka porom	0
பார்க்கவ குல உடையார் சமுதாயத்தின் சார்பாக படம் வெற்றியடைய வாழ்த்துகள்.	0
Looks like remake of PINK movie	0
Asuran joins 100 cr club	0
Unlike pannava ava amma ellam item tha Thevadiyanga pasangala Ungamma koothingala kilichiduvan by surya anna big Rasigai enga Sfc fans kita mothathingada 9 vijay fan Thevadiya kandaraoli pasangala	1
Nalla padam thaaltha patta mugamoodikkul irunthu seivor thavarai thelivai kaatugirathu aanal yen ivlo akkrosshama comment la jaathi per solraanga u therila   Eppudiyo padam vetri pera valthukkal	0
Dahaaaaaaa chitii come back I am waiting get ready to 2.0	0
படு கேவலம் trailer... Ino evlo Kathuva.. Enna kathunalum padam odathu	0
Trailer na ipdi irukanum *tha vera level	0
I love thalaivaaaa ...... I love thalaivaaaaa..... I love thalaivaaaaaa... I love thalaivaaaaaaa.	0
300K+ likes rockzzz in 12 hours.	0
Thevidiya pasanga ethukku than ippadi saathi Veri pudichi alaiyiringalo theriyala... Itha vachi politics pannarathukkune neraya group thiriyuthunga.... 2020vanthum maarave illaye     ..thu......	1
Vera level bro athuvum last ah 96 vera level	0
vera level thala nee vaa thala 24 kaaga thaan naangllam kaathirukom 24 annaki ready to rage	0
சீட்டிங் சீட்டாஸ்&ஓசிசோறு கைய்ஸ்: நாங்கள் நாடககாதல் கட்டபஞ்சாயத்துகள் செய்யவில்லை ஆதீ :	1
என்னடா ஜெயம் ரவி மாரி வருவனு பாத்தா நிழல்கள் ரவி மாதிரி வந்திருக்க	1
Ottu mothama sethuruchi intha trailer nu solravan ungalukulle ponnu kuduthu ponnu yeduka matingada...ungalukulle pirivinai iruku ithula peruma Vera Pongada nan thalith Pennai thirumanam seitha agamudayar da unga jathi veriya thukki kuppaila podu ithala oru use m kedaiyathu.. Chi Pongada	1
Sankar sir is in Hollywood range ..	0
இப்படி நாமும் படம் எடுத்து காட்டணும் அப்ப தான் அடங்கும் அந்த ஈத்தர கும்பல் வாழ்த்துக்கள் நண்பரே படம் வெற்றி பெற	1
கமெண்ட் ல எல்லா  ஜாதியும் இருக்கு ஆன இன்னும் ஒரு ஜாதி   மட்டும் ஒரு கமெண்ட குட பண்ணல இந்த படம் உங்களுக்கு தான்	0
Trailerke ipdi alaruthe padam vanthaa...............vera level...........	0
Final topic Ajith fan ku pakka wa settahum	0
பொள்ளாச்சி பாலியல் சம்பந்தமான படம் செம தோழர் 🤪🤪🤪🤪	0
Release date september 20  date change pannittanga	0
Yaru enna sonnalum.....evanukakavum avaroda image ah mathigatha ore aal thala ajith kumar	0
neraya neraya neraya neraya neraya neraya powerful voice.	0
இவ்வளவு சாதி இருக்குனு கமெண்ட்ல பார்த்து தான் தெரிஞ்சிகிட்டேன் .... அனைத்து சமூகத்தின் ஆதரவுடன் நாடக காதல் கும்பலை மிரட்ட வருகிறாள் #திரௌபதி   congrats Mohan G and team	0
Trailer Ra Ila add Da ivlo neram oduthu🤣	0
Thala ajith marana mass. Mammootty fan	0
Who is better Kangana = Like Aliya =Comment	1
Karthi  kaithi the Diwali  winner 2019	0
கொங்கு மண்டலத்தின் சார்பாக படம் மாபெரும் வெற்றி பெற எனது வாழ்த்துக்கள்.....நாடக காதல் கும்பலை முற்றிலும் அழிக்க வேண்டும்..... இங்கு யாரும்  மற்ற சமூகத்தை தவறாக பேசவில்லை நடைமுறையில் இருப்பதைத்தான் இயக்குனர் திரையில் காட்டியுள்ளார் .......	0
Enga Thala Vera level la Varar	0
Maranom massaranom tuff tharanom adhuku super star dha porandhu varanom	0
Kaappaan blockbuster agum enru soldravanga like podunga	0
விழுப்புரம்  வன்னிய கவுண்டர் சார்பாக வாழ்த்துக்கள்	0
Wow mind blowing singampuli sira kuda seriousa katirukanga	1
விஜய் அஜித் உட்பட நான்கு இளைஞர்கள் கைது, கற்பழிக்கப்பட்ட பத்தாம் வகுப்பு மாணவி தீக்குளித்து இறந்தார்	1
pangaaligala unga friends ellarukum nkp trailer ah vegama share pannunga	0
Far better than Kaala and Kabali	0
Yaralam bgm அசுரன் படம் போல இருக்குனு solrawanga	0
K.V.A + Harris Jeyaraj+Surya = Pakka Hit.... Waiting....Mass..... Harris Jeyaraj musiq ku Wait....	0
neengale naxal madtri pesringa... badhilaa... neengale URBAN NAXAL maadri pesuringa... semma yaa irukkum.. hit if u like	1
sema Anna Vera leval political movie	0
Trailer not good. Movie definite mokkai	1
the mass international film holly wood vs kaappan and next kamal hasan nadippin nayagan and nadippin arakkan	0
Semma masso massu luv u thala	0
பார்க்கவகுலம் சார்பில் திரெளபதி வெற்றி பெற வாழ்த்துகள்	0
Marranna mass ilaiya super star dhanush valga	0
oh my god thalaa love u  thala fans ikka irukkaaa	0
ennnangada bharath aane nenu pada stunt ellam potrukeenga	1
Late Ah Vandhalum Latest Ahh Trending Avom Da	0
மாவீரன் வன்னியர் படை சார்பாக வாழ்த்துக்கள் ,	0
மனிதர் அனைவரும் சமம். ஆனாலும், இந்த ச௧்௧ிலையர்௧ள் சாதி மத பேதம் இன்றி ௮னைத்து சமூக பெண்களையும் ௧ாம வலை விரித்து ௧ர்ப்பமா௧்கி நடுத்தெருவில் விட்டு விடுகிறார்கள். நாடார், வன்னியர் சமூகத்தினர் மட்டுமே ௧டைசி வரை  போராடுகிறார்கள். மற்றவர்கள் தங்களுக்கு உள்ளேயே புழுங்கிக் கொண்டு இருக்கிறார்கள்.	1
First time oru padathode sneak peak mathiri.. oru trailer pakkurein.... slow aaa ponalum skip penna thonnale.....  ungalkum antha feel vanthiruntha mattum... oru like podunge...	0
குலாலர் (குயவர்) சமூகம் சார்பாக திரைப்படம் வெற்றிபெற வாழ்த்துக்கள்	0
Super o super thalaiva...... Ella scene num Mass thailaiva,Neenga eppavume style King thalaivaaaa.Super star  Rajini na Massss....	0
TRAILER SHOWS THE BRILLIANS OF............. LOKESH KANAKARAJ..	0
Good movie I like it (Vikram staly every good)	0
Ada pavingala. .... Iwlo charming ah iruke da... Saaptinga trailer laye	1
Who came after ner konda paarvai	0
How many of you noticed the SHAKTHIMAAN T SHIRT ...if so Like podunga.  படம் முழுக்க செம்ம ரகளை தான் .. பார்த்தாலே தெரியுது.. congrats DIRECTOR PRADEEP RANGANATHAN . you have a great future..	0
Suriya Anna dhan Ennaikume Gethu , Mass	0
Ivan Bigil ku tough kodupan pola	1
வன்னியர் சாதி சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்....	0
அரியலூர் மாவட்டம் வன்னியர்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்.....	0
MY FAVOURITE CHIYAAN SEMMA MASS	0
Arada e trailer edit chytha Mara ooola	1
Wow..... Vera leval marana mass.... Thalaiva.....	0
உசிலம்பட்டி தேவர் இனத்தின் சார்பாக இந்த படம் வெற்றியடைய என்னவேனாலும் பண்ணுவோம் முடிச்ச தடுத்துப்பார்டா...	1
Thalaivaaaaaaaa.. pakka mass. Invincible style samrat	0
ஆணவ கொலையும் தீண்டாமையும் எப்படி சமூக பிரச்சனையோ அதேபோல்தான் இந்த நாடக காதலும் இந்த நாடகக் காதலை பற்றியும் சமூகம் பேச வேண்டும் அல்லவா அதைத்தான் இந்தப் படம் செய்திருக்கிறது கட்டாயம் வரவேற்கப்பட வேண்டியது	0
Matravargal padam eaduthal athu samuga padam namma eadutha athu jathi padama	0
Romba naal achi suriya anna padam pathu kandipa sema enjoyment ah irukka pothu	0
Sema Mass , Thalaivaa varalam vaa, we are waiting	0
நாடார் சமூகத்தினர் சார்பாக திரௌபதி படம் மாபெரும் வெற்றி அடைய வாழ்த்துக்கள்	0
Prakash Raj - 00:11  Aditi Rao - 00:19 Thiyagarajan - 00:23 Aravind Samy - 00:26 Jo - 00:39,00:57  Arun Vijay - 00:44 Aishwarya Rajesh : 00:48  STR - 01:05  Jayasudha - 01:14 Vj Sethupathi - 01:38	0
Shivaji la patha slang  sweet sapda porom  Verithanam	0
#jam Ravi # producer  # darictor  Yella naium ipo nalla manipu gatanugala @ rajini sir fans ta ...moka	1
Mokkaiya iruku. Ellam avan seyal and arasaatchi ah copy adikura maatri iruku	1
For endless entertainment visit -	0
Idhu dhan ya unmaiya na verithanam....	0
yadav மக்கள் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்	0
20 Days Go Kaappaan Celebration	0
0:58 Pakarathukku Chinna payan madhiri style la erukinga	0
Maathiri...' dialogues + Sarakku Scences + Muthram, Kusu dialogues = Santhanam Ivanlam oru actor nu sollrade kaevam.	1
Vivegam original BGM score podunga plzz	0
Not a suitable movie for vjs	1
nangaethirparthathu. ithu thaaa. . athukummele .kaali. daaaaa	0
Trailer_ல யே,  மிரட்டிடீங்க பாஸ்...  இந்த trailer_ல மட்டுமே  நீங்க தியேட்டரில் ரிலீஸ் பண்ணுங்க போதும்...  Daily 1 show நான் தியேட்டரில் பார்ப்பேன்...  படம் மிகப்பெரிய வெற்றி பெற  வாழ்த்துகள்....	0
First time i Dislike jayam ravi anna trailer  for தலைவர் 🤘🤘🤘🤘🤘🤘	0
Edhuku ya ellaru avaga jathi pera sollitu irukiga🤦‍🤦‍🤦‍	0
இதையே விஜய் பன்னீருந்தா இன்னேரம் தடை கேட்டுருப்பானுங்க	1
vava #thala  therikka vidalam sema mass  thaara thappadda kizhiya pokuthu..................	0
Villuppuram periya kalani thanda villuppurathula massu negka illa	0
Nadaga kaadal nu jaadi per ah koovureengaley da dei  yen pollachi case Apo uppu pottu oombitu erundeengala 🧂	1
450K likes real time likes nearing 500K likes	0
Nadaga kadhalai nambi yemaradhey pennae. Vaalkaiyai thulaikadhey.	1
ella...enanum ...intha...ndaka kathalal pennai...pethavanukku.than .vali therium......madravanukkalla......	0
Pengal methu kaiya vacha vetta vendiyathu kaiyagali ellai thaliyai	1
மனுசங்க சார்பா வாழ்த்துகள். All the best from Human fans	0
Maranam mass u maranam Athukku avan thaan poranthu varanum.namma THALAIVAR.PETTA PARAAK	0
Those 30k dislikes we know who you are  lie lie lie	0
வானைத் தொட்டது வேள்வித்தீ  வேள்வியில் பிறந்தால் பெண்ணொருத்திபெண்குலம் போற்றும்பத்தினி தீபத்தினி நெருப்பாம் பாஞ்சாலி பாஞ்சாலத்தின் இளவரசி  பாஞ்சாலிபஞ்சபாண்டவர்களின் பத்தினி  திரெளபதி படம் வெற்றி பெற வன்னியர் சார்பாக வாழ்த்துக்கள்	0
vivegam  tamil full  movie  2018	0
Who like vetrimaran and dhanush combo like	0
I love my Ajith Vevegam	0
Entha theyuudiya payana da dislike poduran enna pundiku da nee pakkura otha kuthi	1
யாரை காப்பரோ இல்லையோ ஹாரிஸ் ச காப்பத்தி ஆகணும்	1
Im All Wash Thala Fan    But Directors Siva melathan Konjam Douttu Bcs Avaru Miga Laval la Mokka Padam Yedukuravaru Paa..!!	1
Yeppa dei.....super pa....kamdipa theater la than poi pakaporen....	0
Romba year aparo surya ku mass film	0
கருத்து சொல்ல சீக்கிரம் வாங்க காலம் மாறிட போகுது, அதாவது புதுசா பிரச்சன வந்துடும். அப்புறம் புது படம்த எடுக்கணும்.	1
Dei kotha mayiru mathiri eruku  etha poitu mass nu solringale da	0
Subscribe TRU TECH channel plzz check it	0
Waiting 1m likes and 15m views	0
BGM SUPER     AR RAHMAN  SIR	0
Ena da #vivegam padathoda place lam katrinka	1
like fast potunga time kamiyatha irukuuuu	0
Harris Jayaraj Musical	0
Daiiii Sun Pictures.... Ennada Fraud Pandringa.... Pogandaaaa	1
கவுண்டர் நாயக்கர் இனம்சார்பாக படம் வெற்றியடை யவாழ்த்துகள்	0
200 crore budget vs logesh and karthik	1
Thalai ku bathil evanda inga..Thala massss	0
Ippa trailer parkuravanga oru comment pannunga thala rathangale	0
VISWASAM trailer paathuttu Inga vanthavanga lam yaaru pa??	0
Yogi b Anne  I malaysian Im roll modal u anne.I love u anne	0
What a voice  thala kalakkitaaru	0
Na arasiyalku varuven .....ithu 96 🤣🤣🤣ultimate	0
ajith kumar sir look like my father	1
vijay sir kita ena ketta pazhakam iruku	0
Aravind saamy looking like bheema Vikram	1
500k likes vanthathuku apparam paathavanga yellam like podunga...suriya anna only Tamil actor 3 500k teasers	0
Indha maadhiri kena koothi thanama padam edukurathunala thanda innum naadu oombinu eruku	1
ஜாதிய ரீதியிலான சலுகைகள் கொடுக்கும் அரசு எப்படி ஜாதியை ஒழிக்கும்.  ஜாதிய ரீதியிலான சலுகைகளை கொடுக்கும் அரசும். ஜாதியை தூக்கி பிடிக்கும் அரசியலும் இருக்கும் வரை ஜாதிகள் ஒழியாது. இவை ஜாதியை ஒழிக்காமல் கண்டிப்பாக தூக்கி பிடிக்கத்தான் செய்யும். இப்படி செய்யும் அரசு ஜாதியை ஒழிக்கும் என்று நினைத்தால் நாம் தான் முட்டாள். இட ஒதுக்கீட்டை மறுபரிசீலனை செய்ய வேண்டும்.  ஜாதிய ரீதியிலான வேறுபாடுகள் இந்து மதத்தில் மட்டுமல்ல எல்லா மதங்களிலும் இருக்கவே செய்கின்றன.	0
Sk fans like Annan uyir fans comment🥰🥰	0
Bhairava Teaser Mass Naaa  Thalaiva Athe Vida Mass Daaa	0
டிரைலர் பார்க்கும்போதே படம் பார்க்கும் ஆவல் எனக்கு வருகிறது கண்டிப்பாக படம் பார்ப்பேன்	0
Marana masss manitha katavul thala ajith	0
Dai kadaisila thalaivar ra poringala da	1
Remba varusam kalichu oru Nalla padam release aga pothu pola	0
Jathi pera vaichi inu eivlo varusham da ipadei naye vida kevalama sanda potuka poringa  otha India poranthathuku porakamaley iruthurukalam	1
நாயக்கர் சமுதாயத்தின் சார்பாக இத்திரைக்காவியம் மாபெரும் வெற்றி அடைய வாழ்த்துக்கள்	0
Evan Thalapathy ella padathulayum getup ore mari nadikuraru sonnano avanuku THERI padam vekkithu parra aapu	1
Adchi odra adha odra adha odra adha🤣🤣🤣vaera lvl poa	0
Apdiye oru mini bigil eh paatha maari irruku....!C-C-Cuppu mukiyum kathiruu!	0
Oru cinema psycho ,,,,,,,psycho padam eduthal epdi irukum?!!	1
Ivlo cmnts paakrapa innum jaathi iruku adhu oliyaadhunu mattum therinjitu...evan melayo evan keelayo epdinaalum rendu side la irundhum ivlo cmnts...enamo indha padathula sonna maadhiri irundhaa thappudhaan...aanaa unmaiyaa Love pannunaa Caste lam paaka mudiyaadhu...avanga love ku kandipaa respect kudukanum...ellaarum humans ....avlodhaan enoda point of view...idhukum vandhu...enaya edhum solla venaam...edhum sollanumna decentaa sollalaam	0
poster surya look like rajani sir .....	0
yaarupa adhu kadasila bijili ramesh madri	0
Hit like for the BGM... Harris Jayraj	0
5 புருசன் கூட வாழ்ந்தவ காதல் பத்தி பேசுறா	1
Die Hard Surya fans Hit Like Button	0
வீர முத்தரையர் சமுதாயம் சார்பாக வெற்றி பெற வாழ்த்துகள்	0
Nayakar sarbaga padam vetri pera valthukal 🤩	0
15K likes left for 500K likes	0
ஒவ்வொருவரின் மனக்குமுரல்களையும் இங்கே காணமுடிகிறது பெண்கள் நிச்சயம் பார்க்கவேண்டும்.......	0
Dei Vera level fun iruku jolly	0
உண்மையைக் கூறி இருக்கிறீர்கள் ரொம்ப நன்றி அண்ணா அண்ணனுக்கு நன்றிகள் பல....	0
Pazhaya Rajinikanth ah paatha feeling pa....	0
Enadaa mersal scene nah kalaichitanganu nenaichi sirichen .... Kadaisila viswasam Thu kum	1
Raja sir music kaaga vandhen... but Beethoven music potu emathiteengaley	1
Really enjoyed ipotha thalaivaroda style nakkal ellathyum romba naaaluku aprm pakarom	0
NGK NGK NGK NGK NGK NGK NGK    #NGK	0
nambikai  yaaraium onu solla virumbala it's enough bro THALA luv u	0
Any gv fans like here	0
அனைத்து சமுகத்தின் மணகுமுறல். அண்ணன் மோகன் அவர்களுக்கு எனது நன்றி படம் வெற்றி பெற வாழ்த்துக்கள்	0
0:59 str intro mass Vera level	0
Vera leval trailer chance a illa	0
thala  moovie  vetri pera  vazhthukkal Best moovie	0
When padam realease atha mattum sollunga da super	0
என்னடா இது படத்துல ஹீரோவே இல்லையா எல்லாமே வில்லனாக இருக்கானுங்க.	1
how many of u noticed shaktimaan.. 90 kids da	0
Next year national award   Competition   DHANUSH ( asuran) Karthi( kaithi) @rya (makamuni)	0
Naa dhaan Manimaran.. en oorum mayavaram dhaan	0
Anna ellarum eppa than Arasiyal padam edukanga but namma 15yrs back ah panniyachi(Aayutha eluthu)  my age 18 intha 18yrs nan unga fan than Anna	0
அம்மாடியோ இந்த படத்தோட சூர்யாவோட லெவலே வேற மாதிரி போகப் போகுது	0
Surya Anna vera level mass look's....	0
Why he is looking like Vijay Antony	0
Appadiyellam solla kudaaathu...........:) :) Super bro...........:)	0
Pakkaaa message pola...Thalaivaaa we are waiting	0
சேதுபதி அண்ணா... உனக்காக மட்டும் !!!	0
Trailer nalla irruku.... But, bigil koda release panna thinga.. Free advice. Ketta kelunga kekati ponga	1
Hollywood level la padam kettavanga lam... பாருங்கோ பாருங்கோ	0
Am from karnataka kannadigatrailer osm,  unbelievable chiyan vikram sweet 25	0
Enga da enga VJS ... Rajini ya mattume kamikiringa...	1
HEY ...இது 96 யாரை ஏமாத்த பாக்குறீங்க ....வச்சான் பாரு ட்ரைலர் ல CLIMAX  AH.....வேற லெவல்...	1
Thala kola mass	0
Intha naatula ovvunnum oru vidhamana paithiyam...Ana enaku suriya anna mela paithiyam	0
Vechaanda aappu namma KURUMAKKU   well done	0
dislike Potta Neenga Ellarum padam paaka thaguthi illadhavanga	1
romba naala nan manasula nenachuruntha tha ipothn da correct ana padam edukuringa....vaazthukal director....ana ithu jaadhi padamnu dravida oosi soru naaigal vanthu kambu suthuvanunga..	1
Ithu entha varusam : Y:B :- 2016 , Nambulana anga paru  In TV :- Rajini , Na Arasiyalukku varuvathu uruthi  J.Ravi :- Yara emathurenga ithu 96  WTF Ra  90s kids 2k kids	0
m.  Raju.   Raja.  vp	0
The bgm like vikram vedha bgm	0
Bgm vera mathiri irrukku yuvan vera level LA pannirukaru	0
அடப்பாவிகளா.. சிலை கடத்தல் கேஸ் பத்தி படம் எடுக்கற அளவுக்கு தைரியம் வந்திடுச்சோன்னு நினைச்சேன்.. ஆனா, வெறும் டைட்டிலுக்காக மட்டும் தான் பொன் மாணிக்கவேல் சார் பேரை பயன்படுத்திருக்கானுக போல..  Disappointment!	0
சாதிதான் சமூகம் என்றால், வீசும் காற்றில் விஷம் பரவட்டும்.	0
Hits #100k likes  Im waiting for #1m likes	0
மோகன் செம கூட்டி கொடுத்த வரலாறை மறைத்து ஊம்பி பெருத்தவன் என்பதை நிரூபித்துவிட்டாய்,வாழ்த்துகள் மோகன் directer	1
It looks like Hindi movie amitab bachan	0
த்தா வெறித்தனம் த்தா பிஜிம் சும்மா தெறிக்குது	0
Padam Enga da trailer eh na ippa tha pakura 2019 la	1
Indha tone copy in malayalam filim	1
varlaam varlaam va varlaam va bairavaa	0
very good...ippadi padangal neraya varanum....appothaan namma tamilnatla irukura karuppu satta poattu vaela illama suthura pundainga thirunthum....eppadiyum oru naal thirunthithaan aaganum...vaera vali illa...	1
IM DISSAPOINTED ONGALUKU EPDINU THERIYALA BUT ENNAKU SATISFY AGALA	1
நமது படம் வெற்றி பெற பெருவாரியான வாழ்த்துக்கள் நாம் அனைவரும் ஒன்று சேர்ந்து நமது படத்தை வெற்றி பெற வைப்போம் நாம் அனைவரும் நமது சமுதாயப் பெண்களை காப்பாற்றுவதற்கு இந்த படம் ஒரு உறுதுணையாக இருக்கவேண்டும் இந்த படம் வெற்றி பெற வாழ்த்துக்கள் வாழ்த்துக்கள் வாழ்த்துக்கள்	0
Harris jayaraj sir done well. Next level bgm. High voltage	0
உண்மையை உரக்கச் சொல்ல வரும் படம் காட்டுக்குள் அழகிய மான்களை ஓநாய்கள் சுற்றி சுற்றி வந்து அடித்து தின்பதை போல அழகிய படித்த இளம் பெண்கள் மனித ஓநாய்களால் வேட்டையாடப்படும் அவலத்தை தோலூரித்து காட்டும் படம் இது...	0
எங்கள் ஊரில் அனைத்து மக்களும் இலவசமாக திரெளபதி படம் பார்க்க  பேருந்தில் அழைத்து செல்ல போகிறோம்..	0
Ketukonga da ...oruthar mela irukura viswasathukaga edhuku inoruthara asinga paduthureenga......	1
Peeniks paravai daw muthugu elumbu daww first intha mokka dialogue pesuratha stop pannunga Mr.Dala	1
pre book tickets for viswasam .. illana ticket illama kadisila endha padathuku poga vendi vandhurum	1
Daiiiiiiiiiiiiii release date solluga daa	0
Ivaruku vayasu agala vayasu koranchukitu iruku	0
கிருஷ்ண வக சமுதாயம்  சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் சகோ	0
Marana mass  Surya Anna	0
s3 over cops set aavla mass entry thalapathy ki dhaan eppavum Sri Lankan Veriyan	0
Padam confirm hit nu yarellam nenaikkirenga like here	0
ஜாதி வெறி  இல்லாத. ஒரே நடிகர் எங்க தலைமகன் அஜுத் மட்டும் தான்.  அவரால தான் கலப்பு திருமணம் இன்னும் நடக்கு	0
Views 44k. Like 75k va purilaya	1
Mahesh Babu and thala Ajith mutual fans hit like	0
Last word in Malay 'you kena tunggu lebih lama lagi untuk tosai'	0
marana mass thala vera level  ponga	0
பர்மா வாழ் சைவ வேளாளர் சங்கம் சார்பாக வாழ்த்துக்கள்   ஒட்டுமொத்த வெள்ளாளர் வேளாளர் சமுதாயம் சார்பாக வாழ்த்துக்கள்.. நான் பிறந்த மதுரை மாவட்டம்.. எனது தந்தை கன்னியாகுமரி மாவட்ட சைவ வேளாளர்	0
Thalapathy padam pakratha illa Thalapathy 64 director padatha pakratha	1
இந்த மாதிரி உண்மை கதை கொண்டு நிதர்சன சமூக கருத்தியல் கொண்டு வரவே ஒரு தில் வேணும். பாராட்டுக்கள்.\r \r இப்படிக்கு,\r எவ்வளவு அடிச்சாலும் திருப்பி அடிக்க யோசிக்கக்கூட பயந்து சாகும்  பிராமணர் சங்கம். :)	0
Sabba oru vazhiya trailer mudinchu...  padam yepdi irukumo..	1
Indha movie ku engal nam adharavu kandipaga irukum ... Share pannanunga ellarum ...	0
Pangaligala lets make it big as viswasam	0
Best off movie suriya sir...ellathayum thhatti kekura urimai namba ellarukum irukuda .....sekram nalla achi varum ..	0
Thalaaaaaaaa tamizhnadu singame...... Trailer eh thangalaye	0
Maranam massu maranam.. Thalaivar fans from kerala.. 🤩	0
